event_name,days_since_onsale,daily_tickets,tier,day_of_week,giveaway,theme
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,17.0,8,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,30.0,3,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,45.0,2,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,48.0,3,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,84.0,1,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,87.0,3,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,90.0,6,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,91.0,1,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,95.0,4,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,97.0,2,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,104.0,3,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,106.0,4,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,109.0,1,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,110.0,3,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,120.0,2,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,122.0,2,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,125.0,5,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,135.0,3,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,137.0,2,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,139.0,4,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,142.0,3,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,143.0,5,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,145.0,5,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,151.0,3,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,152.0,2,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,155.0,2,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,158.0,2,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,162.0,5,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,163.0,3,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,165.0,6,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,167.0,6,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,170.0,4,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,171.0,11,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,173.0,2,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,174.0,4,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,175.0,7,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,176.0,5,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,177.0,6,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,178.0,1,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,179.0,11,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,182.0,9,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,183.0,3,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,185.0,8,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,186.0,2,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,187.0,5,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,189.0,3,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,190.0,13,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,191.0,12,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,192.0,15,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,193.0,8,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,194.0,4,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,195.0,24,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,196.0,11,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,197.0,14,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,198.0,3,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,199.0,19,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,200.0,21,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,201.0,21,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,202.0,11,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,203.0,14,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,204.0,12,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,205.0,15,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,206.0,7,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,208.0,2,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,209.0,6,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,210.0,2,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,211.0,6,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,212.0,15,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,213.0,2,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,214.0,10,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,216.0,5,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,217.0,1,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,218.0,1,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,219.0,3,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,220.0,2,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,221.0,5,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,223.0,7,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,224.0,25,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,225.0,20,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,226.0,9,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,227.0,10,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,228.0,16,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,229.0,4,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,230.0,10,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,231.0,7,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,232.0,28,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,233.0,62,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers,234.0,454,Tier C,Friday,nan,Autism Awareness Night
CAV24_24_0412 - Cavaliers vs. Indiana Pacers Total,,1147,,,,
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,-1.0,13,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,0.0,13,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,1.0,3,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,4.0,3,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,7.0,1,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,8.0,1,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,13.0,3,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,14.0,1,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,15.0,7,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,16.0,3,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,24.0,5,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,32.0,1,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,35.0,6,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,36.0,5,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,48.0,5,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,50.0,5,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,51.0,6,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,52.0,1,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,54.0,1,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,55.0,2,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,56.0,5,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,58.0,3,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,59.0,4,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,60.0,6,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,61.0,6,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,62.0,2,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,64.0,3,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,65.0,1,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,66.0,1,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,68.0,6,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,71.0,6,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,72.0,4,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,73.0,1,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,75.0,7,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,76.0,2,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,77.0,3,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,78.0,1,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,82.0,30,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,83.0,28,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,84.0,11,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,87.0,3,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,88.0,3,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,90.0,16,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,91.0,5,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,92.0,15,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,93.0,3,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,94.0,3,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,95.0,9,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,96.0,4,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,97.0,6,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,98.0,9,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,99.0,12,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,100.0,16,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,102.0,3,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,103.0,1,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,105.0,5,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,106.0,9,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,108.0,9,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,109.0,11,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,111.0,4,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,112.0,7,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,113.0,4,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,114.0,10,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,115.0,9,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,116.0,3,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,117.0,2,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,118.0,6,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,119.0,10,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,120.0,4,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,121.0,13,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,122.0,8,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,123.0,8,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,124.0,17,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,125.0,2,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,129.0,7,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,130.0,5,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,133.0,1,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,134.0,11,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,135.0,3,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,137.0,2,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,138.0,11,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,139.0,3,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,140.0,5,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,142.0,4,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,143.0,8,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,144.0,9,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,145.0,1,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,146.0,10,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,147.0,8,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,148.0,4,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,149.0,18,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,150.0,7,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,151.0,5,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,152.0,1,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,153.0,6,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,154.0,7,Tier D,Sunday,Clear Tote,Fan Appreciation Night
CAV24_24_0414 - Cavaliers vs. Charlotte Hornets,155.0,3,Tier D,Sunday,Clear Tote,Fan Appreciation Night
